fecha_extraccion;comuna;tipo_propiedad;titulo;precio;moneda;dormitorios;banos;metros_utiles;caracteristicas_raw;ubicacion;latitud;longitud;direccion_geocoded
2025-11-29 18:14:47;Ñuñoa;casa;Excelente Oportunidad, Regia Casa Pasos Irarrazaval;650000000;CLP;4 dormitorios;2 baños;170 m² útiles;4 dormitorios | 2 baños | 170 m² útiles;José Manuel Infante 2065, Ñuñoa, Metro Monseñor Eyzaguirre, Ñuñoa;-33.45022603333334;-70.618278832;José Manuel Infante 2065, Ñuñoa, Santiago, Chile
2025-11-29 18:14:47;Ñuñoa;casa;Venta, Casa, Ñuñoa. 5d/2b;16000;CLF;5 dormitorios;2 baños;155 m² útiles;5 dormitorios | 2 baños | 155 m² útiles;"Jorge Washington 601 ; Ñuñoa, Ñuñoa";-33.449634950000004;-70.59373878117913;"Jorge Washington 601 ; Ñuñoa, Ñuñoa, Santiago, Chile"
2025-11-29 18:14:47;Ñuñoa;casa;Venta Casa En Ñuñoa/ Grecia (113434);10500;CLF;4 dormitorios;2 baños;196 m² útiles;4 dormitorios | 2 baños | 196 m² útiles;Santa Julia 1 - 300, Parque Juan XXIII, Ñuñoa;-33.4583704;-70.58968219859253;Santa Julia 1 - 300, Ñuñoa, Santiago, Chile
2025-11-29 18:14:47;Ñuñoa;casa;Gran Oportunidad 2 Casas Ñuñoa,  Lincoyan/tegualda;13900;CLF;4 dormitorios;2 baños;340 m² útiles;4 dormitorios | 2 baños | 340 m² útiles;Lincoyán 910, Ñuñoa, Metro Irarrázaval, Ñuñoa;-33.45284148723404;-70.62162542127659;Lincoyán 910, Ñuñoa, Santiago, Chile
2025-11-29 18:14:47;Ñuñoa;casa;Gran Propiedad En Venta En Ñuñoa;12700;CLF;3 dormitorios;3 baños;205 m² útiles;3 dormitorios | 3 baños | 205 m² útiles;Coventry 1176, Santiago, Ñuñoa, Parque Botánico, Ñuñoa;-33.443977399999994;-70.58157905387912;Coventry 1176, Ñuñoa, Santiago, Chile
2025-11-29 18:14:47;Ñuñoa;casa;Nvo Precio  Casa 1p 140/413m2  (132593);10999;CLF;5 dormitorios;3 baños;140 m² útiles;5 dormitorios | 3 baños | 140 m² útiles;Augusto Villanueva 1 - 300, Parque Juan XXIII, Ñuñoa;-33.45082498488743;-70.58770669418621;Augusto Villanueva 1 - 300, Ñuñoa, Santiago, Chile
2025-11-29 18:14:47;Ñuñoa;casa;Excelente Casa/ Comercial  (114329);11490;CLF;5 dormitorios;4 baños;298 m² útiles;5 dormitorios | 4 baños | 298 m² útiles;Los Jardines 1 - 300, Parque Juan XXIII, Ñuñoa;-33.45848146363636;-70.58867299090909;Los Jardines 1 - 300, Ñuñoa, Santiago, Chile
2025-11-29 18:14:47;Ñuñoa;casa;Gran Oportunidad Impecable Bella Mejor Ubicación Plza. Ñuñoa;8600;CLF;4 dormitorios;2 baños;100 m² útiles;4 dormitorios | 2 baños | 100 m² útiles;Dublé Almeyda 3531, Ñuñoa, Plaza Ñuñoa, Ñuñoa;-33.457018;-70.59334289874369;Dublé Almeyda 3531, Ñuñoa, Santiago, Chile
2025-11-29 18:14:47;Ñuñoa;casa;Casa De 3d 2b Y Estacionamiento  Excelente Ubicación, Ñuñoa;6500;CLF;3 dormitorios;2 baños;98 m² útiles;3 dormitorios | 2 baños | 98 m² útiles;José Miguel Infante 3215, Ñuñoa, Santiago, Estadio Nacional, Ñuñoa;-33.4059865;-70.74535138805658;José Miguel Infante 3215, Ñuñoa, Santiago, Chile
2025-11-29 18:14:47;Ñuñoa;casa;Casa Con Amplias Habitaciones, Gran Patio En Comuna Ñuñoa;7488;CLF;4 dormitorios;2 baños;135 m² útiles;4 dormitorios | 2 baños | 135 m² útiles;Incahuasi 804, Ñuñoa, Villa Frei, Ñuñoa;-33.462292700000006;-70.58435546048088;Incahuasi 804, Ñuñoa, Santiago, Chile
2025-11-29 18:14:47;Ñuñoa;casa;Oferta Gran Terreno 422 M2 En Centro Ñuñoa Uf 22.77 X M2;9610;CLF;5 dormitorios;3 baños;145 m² útiles;5 dormitorios | 3 baños | 145 m² útiles;Rapel 344, Ñuñoa, Santiago, Villa Frei, Ñuñoa;-33.4512945877551;-70.5818341387755;Rapel 344, Ñuñoa, Santiago, Chile
2025-11-29 18:14:47;Ñuñoa;casa;Casa En Venta De 3 Dorm. En Ñuñoa;7800;CLF;3 dormitorios;1 baño;93 m² útiles;3 dormitorios | 1 baño | 93 m² útiles;Eduardo Castillo Velasco, Villa Frei, Ñuñoa;-33.45914161661513;-70.5969709363368;Eduardo Castillo Velasco, Ñuñoa, Santiago, Chile
2025-11-29 18:14:47;Ñuñoa;casa;En Venta Maravillosa Casa Aislada En Hannover, Ñuñoa;11700;CLF;4 dormitorios;3 baños;122 m² útiles;4 dormitorios | 3 baños | 122 m² útiles;Nueva Hannover 584, Ñuñoa, Santiago, Región Metropolitana, Chile, Plaza Egaña, Ñuñoa;-33.44889595;-70.57585924485095;Nueva Hannover 584, Ñuñoa, Santiago, Chile
2025-11-29 18:14:47;Ñuñoa;casa;Casa Buena Conectividad, 140 Const 176 Terreno. R. De Araya.;159000000;CLP;7 dormitorios;2 baños;140 m² útiles;7 dormitorios | 2 baños | 140 m² útiles;Av. Rodrigo De Araya 3690, Ñuñoa, Santiago, Juan Gómez Millas, Ñuñoa;-33.4731827;-70.59362815;Av. Rodrigo De Araya 3690, Ñuñoa, Santiago, Chile
2025-11-29 18:14:47;Ñuñoa;casa;Cine Hoyts La Reina;10200;CLF;3 dormitorios;3 baños;99 m² útiles;3 dormitorios | 3 baños | 99 m² útiles;Cine Hoyts La Reina, Metro Simón Bolivar, Ñuñoa;-33.4617681;-70.59680201929875;Cine Hoyts La Reina, Ñuñoa, Santiago, Chile
2025-11-29 18:14:47;Ñuñoa;casa;Amplia Y Linda Casa De 3 Pisos Tipo Townhouse 4d, 2b, 2e;9600;CLF;4 dormitorios;2 baños;102 m² útiles;4 dormitorios | 2 baños | 102 m² útiles;Juan Moya Morales 408, Santiago, Ñuñoa, Parque Juan XXIII, Ñuñoa;-33.45918332;-70.58657932;Juan Moya Morales 408, Ñuñoa, Santiago, Chile
2025-11-29 18:14:47;Ñuñoa;casa;Uf 12.100 Casa 4d + 2b + Servicios. Plaza Ñuñoa. Calle Resid;12100;CLF;5 dormitorios;3 baños;156 m² útiles;5 dormitorios | 3 baños | 156 m² útiles;Enrique Richard Con Jorge Washington, Plaza Ñuñoa, Ñuñoa;-33.4536361;-70.5941845;Enrique Richard Con Jorge Washington, Ñuñoa, Santiago, Chile
2025-11-29 18:14:47;Ñuñoa;casa;Increíble Casa Estilo Años 50 En Ñuñoa ;10300;CLF;5 dormitorios;4 baños;121 m² útiles;5 dormitorios | 4 baños | 121 m² útiles;La Giralda 1642, Ñuñoa, Amapolas, Ñuñoa;-33.438379999999995;-70.58194514494771;La Giralda 1642, Ñuñoa, Santiago, Chile
2025-11-29 18:14:47;Ñuñoa;casa;Casa Para Remodelar, Ñuñoa (116204);7122;CLF;3 dormitorios;2 baños;70 m² útiles;3 dormitorios | 2 baños | 70 m² útiles;Curamilla 1 - 300, Villa Frei, Ñuñoa;-33.46330855277571;-70.57921528855168;Curamilla 1 - 300, Ñuñoa, Santiago, Chile
2025-11-29 18:14:47;Ñuñoa;casa;A Pasos Irarrázaval - Metro Ñuñoa - Comercial !!!;15200;CLF;3 dormitorios;3 baños;235 m² útiles;3 dormitorios | 3 baños | 235 m² útiles;Los Tres Antonios, Ñuñoa, Estadio Nacional, Ñuñoa;-33.4713834508019;-70.60443406304117;Los Tres Antonios, Ñuñoa, Santiago, Chile
2025-11-29 18:14:47;Ñuñoa;casa;Sector Barrio Italia;11850;CLF;5 dormitorios;3 baños;300 m² útiles;5 dormitorios | 3 baños | 300 m² útiles;Sector Barrio Italia, Parque San Eugenio - Metro Ñuble, Ñuñoa;-33.4541894;-70.604972;Sector Barrio Italia, Ñuñoa, Santiago, Chile
2025-11-29 18:14:47;Ñuñoa;casa;Excelente Casa En Simon Bolivar/montenegro, Ñuñoa;10000;CLF;4 dormitorios;3 baños;119 m² útiles;4 dormitorios | 3 baños | 119 m² útiles;Av. Simón Bolívar 4416, Ñuñoa, Parque Botánico, Ñuñoa;-33.44817305;-70.58456637644449;Av. Simón Bolívar 4416, Ñuñoa, Santiago, Chile
2025-11-29 18:14:47;Ñuñoa;casa;Excelente Ubicación (127580);8190;CLF;4 dormitorios;3 baños;118 m² útiles;4 dormitorios | 3 baños | 118 m² útiles;Diagonal Oriente 5100 - 5400, Ñuñoa, Chile, Diagonal Oriente, Ñuñoa;-33.45464929529225;-70.57992481219011;Diagonal Oriente 5100 - 5400, Ñuñoa, Santiago, Chile
2025-11-29 18:14:47;Ñuñoa;casa;Venta Casa 4hab 3ba Ñuñoa;12300;CLF;4 dormitorios;3 baños;126 m² útiles;4 dormitorios | 3 baños | 126 m² útiles;Rosita Renard, 1120, Metro Simón Bolivar, Ñuñoa;-33.4695767;-70.6038966;Rosita Renard, Ñuñoa, Santiago, Chile
2025-11-29 18:14:47;Ñuñoa;casa;Oportunidad De Casa  En Ñuñoa (96425);11990;CLF;3 dormitorios;3 baños;133 m² útiles;3 dormitorios | 3 baños | 133 m² útiles;Ramón Escobar 300 - 600, Plaza Ñuñoa, Ñuñoa;-33.457441360000004;-70.58011108;Ramón Escobar 300 - 600, Ñuñoa, Santiago, Chile
2025-11-29 18:14:47;Ñuñoa;casa;Venta Casa 2 Pisos, 4 D, 2 B En Villa Olimpica, Ñuñoa;4200;CLF;4 dormitorios;2 baños;74 m² útiles;4 dormitorios | 2 baños | 74 m² útiles;VENTA CASA 2 PISOS, 4 D, 2 B EN VILLA OLIMPICA, ÑUÑOA, Estadio Nacional, Ñuñoa;-33.456569900000005;-70.60857833438047;VENTA CASA 2 PISOS, Ñuñoa, Santiago, Chile
2025-11-29 18:14:47;Ñuñoa;casa;Amplia Casa En Condominio_ Exenta Del Pago De Contribuciones;8500;CLF;5 dormitorios;3 baños;134 m² útiles;5 dormitorios | 3 baños | 134 m² útiles;General Gorostiaga 953, Ñuñoa, Chile, Parque Botánico, Ñuñoa;-33.446117;-70.58195180762354;General Gorostiaga 953, Ñuñoa, Santiago, Chile
2025-11-29 18:14:47;Ñuñoa;casa;¡oportunidad Única De Inversión En Ñuñoa !;12600;CLF;6 dormitorios;6 baños;202 m² útiles;6 dormitorios | 6 baños | 202 m² útiles;AV. SUCRE, 2100 - 2400, Metro Ñuñoa, Ñuñoa;-33.448974;-70.6063499;AV. SUCRE, Ñuñoa, Santiago, Chile
2025-11-29 18:14:47;Ñuñoa;casa;Sector Metro Irarrázaval;12500;CLF;4 dormitorios;3 baños;370 m² útiles;4 dormitorios | 3 baños | 370 m² útiles;Sector Metro Irarrázaval, Estadio Nacional, Ñuñoa;-33.4550535;-70.6283154;Sector Irarrázaval, Ñuñoa, Santiago, Chile
2025-11-29 18:14:47;Ñuñoa;casa;Estupenda Casa Remodelada En Barrio Patrimonial De Ñuñoa;10650;CLF;3 dormitorios;3 baños;171 m² útiles;3 dormitorios | 3 baños | 171 m² útiles;Suárez Mujica 2358, 7750557 Santiago, Ñuñoa, Región Metropolitana, Chile, Estadio Nacional, Ñuñoa;-33.46040520923077;-70.60671502461538;Suárez Mujica 2358, Ñuñoa, Santiago, Chile
2025-11-29 18:14:47;Ñuñoa;casa;Amplia Y Acogedora Casa 4dorm+3b+2est Zona Consolidada Ñuñoa;7900;CLF;4 dormitorios;3 baños;97 m² útiles;4 dormitorios | 3 baños | 97 m² útiles;José María Narbona 4954, Ñuñoa, Villa Frei, Ñuñoa;-33.38066750697674;-70.67067419069767;José María Narbona 4954, Ñuñoa, Santiago, Chile
2025-11-29 18:15:19;Ñuñoa;casa;Excelente Casa Av Grecia Ñuñoa Apta Remodelar;7290;CLF;5 dormitorios;2 baños;92 m² útiles;5 dormitorios | 2 baños | 92 m² útiles;Av. Grecia 3600 - 3900, Ñuñoa, Parque Juan XXIII, Ñuñoa;-33.46503083333334;-70.59064531111112;Av. Grecia 3600 - 3900, Ñuñoa, Santiago, Chile
2025-11-29 18:15:19;Ñuñoa;casa;Clásica Y Moderna, Año 1954;13000;CLF;4 dormitorios;2 baños;183 m² útiles;4 dormitorios | 2 baños | 183 m² útiles;José Ignacio Vergara 3394, Ñuñoa, Plaza Ñuñoa, Ñuñoa;-33.457581149999996;-70.59502506554438;José Ignacio Vergara 3394, Ñuñoa, Santiago, Chile
2025-11-29 18:15:19;Ñuñoa;casa;Venta Casa Antigua 2d 1b E - Ñuñoa;7600;CLF;2 dormitorios;1 baño;70 m² útiles;2 dormitorios | 1 baño | 70 m² útiles;Montenegro 1700, Diego De Almagro, Ñuñoa;-33.4511267;-70.5863251;Montenegro 1700, Ñuñoa, Santiago, Chile
2025-11-29 18:15:19;Ñuñoa;casa;Metro Orientales Dos Cuadras Eduardo Castillo Velasco 4d 2b;6980;CLF;4 dormitorios;2 baños;252 m² útiles;4 dormitorios | 2 baños | 252 m² útiles;Alcalde Eduardo Castillo Velasco 4800 - 5100, Ñuñoa, Santiago, Diagonal Oriente, Ñuñoa;-33.45914161661513;-70.5969709363368;Alcalde Eduardo Castillo Velasco 4800 - 5100, Ñuñoa, Santiago, Chile
2025-11-29 18:15:19;Ñuñoa;casa;Oportunidad Casa 4 Dormitorios 3 Baños Pasaje Cerrado;10900;CLF;4 dormitorios;3 baños;140 m² útiles;4 dormitorios | 3 baños | 140 m² útiles;Bremen 300 - 600, Ñuñoa, Plaza Egaña, Ñuñoa;-33.4522197;-70.59432782234066;Bremen 300 - 600, Ñuñoa, Santiago, Chile
2025-11-29 18:15:19;Ñuñoa;casa;Oportunidad! Amplia Casa En Barrio Residencial;9400;CLF;4 dormitorios;3 baños;119 m² útiles;4 dormitorios | 3 baños | 119 m² útiles;Ortúzar 160, Ñuñoa, Villa Frei, Ñuñoa;-33.453331258064516;-70.58415134193548;Ortúzar 160, Ñuñoa, Santiago, Chile
2025-11-29 18:15:19;Ñuñoa;casa;Ñuñoa (74037);15400;CLF;6 dormitorios;3 baños;190 m² útiles;6 dormitorios | 3 baños | 190 m² útiles;San Juan De Luz 4800 - 5100, Diego De Almagro, Ñuñoa;-33.440178;-70.5776095;San Juan De Luz 4800 - 5100, Ñuñoa, Santiago, Chile
2025-11-29 18:15:19;Ñuñoa;casa;Amplia Casa En Oferta En Ñuñoa (127463);7350;CLF;4 dormitorios;2 baños;86 m² útiles;4 dormitorios | 2 baños | 86 m² útiles;Curamilla 1 - 300, Villa Frei, Ñuñoa;-33.46330855277571;-70.57921528855168;Curamilla 1 - 300, Ñuñoa, Santiago, Chile
2025-11-29 18:15:19;Ñuñoa;casa;Linda Casa 200 Mts2 3 Dorm 2 Estacionamien Pedro Lobos Ñuñoa;8400;CLF;3 dormitorios;2 baños;114 m² útiles;3 dormitorios | 2 baños | 114 m² útiles;Pedro Lobos, Ñuñoa, Chile, Villa Frei, Ñuñoa;-33.46338515895767;-70.5783511140785;Pedro Lobos, Ñuñoa, Santiago, Chile
2025-11-29 18:15:19;Ñuñoa;casa;Se Vende Casa De 4d-3b-1est.  En Ñuñoa (118358);8900;CLF;4 dormitorios;3 baños;113 m² útiles;4 dormitorios | 3 baños | 113 m² útiles;Hamburgo 300 - 600, Ñuñoa, Santiago, Chile, Plaza Egaña, Ñuñoa;-33.4522197;-70.59432782234066;Hamburgo 300 - 600, Ñuñoa, Santiago, Chile
2025-11-29 18:15:19;Ñuñoa;casa;Garcia Moreno - Av Echeñique (89520);18500;CLF;4 dormitorios;3 baños;285 m² útiles;4 dormitorios | 3 baños | 285 m² útiles;García Moreno 900 - 1200, Parque Botánico, Ñuñoa;-33.4439201181191;-70.58895604004348;García Moreno 900 - 1200, Ñuñoa, Santiago, Chile
2025-11-29 18:15:19;Ñuñoa;casa;Casa Comercial En Venta De 4 Dorm. En Ñuñoa;18000;CLF;4 dormitorios;3 baños;21.678 m² útiles;4 dormitorios | 3 baños | 21.678 m² útiles;Rengo Con Atahualpa, Metro Monseñor Eyzaguirre, Ñuñoa;-33.46451175;-70.61144581927967;Rengo Con Atahualpa, Ñuñoa, Santiago, Chile
2025-11-29 18:15:19;Ñuñoa;casa;Los Jardines / Parque Juan Xxiii (107682);8900;CLF;3 dormitorios;3 baños;274 m² útiles;3 dormitorios | 3 baños | 274 m² útiles;Los Jardines, Parque Juan XXIII, Ñuñoa;-33.471869;-70.5842744;Los Jardines, Ñuñoa, Santiago, Chile
2025-11-29 18:15:19;Ñuñoa;casa;Casa Ñuñoa Bella Y Amplia . Gran Oportunidad;9580;CLF;4 dormitorios;2 baños;135 m² útiles;4 dormitorios | 2 baños | 135 m² útiles;Pje. Juan Moya Morales 663, 7760225 Ñuñoa, Región Metropolitana, Chile, Parque Juan XXIII, Ñuñoa;-33.46127849705882;-70.58741790294117;Pje. Juan Moya Morales 663, Ñuñoa, Santiago, Chile
2025-11-29 18:15:19;Ñuñoa;casa;Casa 3 Pisos Ñuñoa 3dorm 3baños 2est (127226);11000;CLF;3 dormitorios;3 baños;102 m² útiles;3 dormitorios | 3 baños | 102 m² útiles;Diego De Almagro 4500 - 4800, Ñuñoa, Chile, Diego De Almagro, Ñuñoa;-33.4372367;-70.5807072;Diego De Almagro 4500 - 4800, Ñuñoa, Santiago, Chile
2025-11-29 18:15:19;Ñuñoa;casa;Casa En Venta Para Remodelación En Comuna De Ñuñoa;11100;CLF;4 dormitorios;3 baños;124 m² útiles;4 dormitorios | 3 baños | 124 m² útiles;General Gorostiaga 800 - 900, Comuna De Ñuñoa, Región Metropolitana, Parque Botánico, Ñuñoa;-33.44783044267731;-70.5819953350797;General Gorostiaga 800 - 900, Ñuñoa, Santiago, Chile
2025-11-29 18:15:19;Ñuñoa;casa;Amplio Inmueble Con Potencial Comercial $715.000.000;715000000;CLP;5 dormitorios;3 baños;285 m² útiles;5 dormitorios | 3 baños | 285 m² útiles;Brown Sur 1 - 300, Ñuñoa, Región Metropolitana, Chile, Plaza Ñuñoa, Ñuñoa;-33.45557553333333;-70.61383536666666;Brown Sur 1 - 300, Ñuñoa, Santiago, Chile
2025-11-29 18:15:19;Ñuñoa;casa;Casa Comercial;20000;CLF;4 dormitorios;3 baños;183 m² útiles;4 dormitorios | 3 baños | 183 m² útiles;Estrella Solitaria 5620, Ñuñoa, Chile, Plaza Egaña, Ñuñoa;-33.450598250813414;-70.58087445473215;Estrella Solitaria 5620, Ñuñoa, Santiago, Chile
2025-11-29 18:15:19;Ñuñoa;casa;Casa A La Venta Ñuñoa/estrella Solitaria;16700;CLF;5 dormitorios;4 baños;200 m² útiles;5 dormitorios | 4 baños | 200 m² útiles;Estrella Solitaria 5169, Ñuñoa, Plaza Egaña, Ñuñoa;-33.45088735;-70.5770196044449;Estrella Solitaria 5169, Ñuñoa, Santiago, Chile
2025-11-29 18:15:19;Ñuñoa;casa;Casa Para Remodelar 100 M2 En Terreno De 260 M2 Aprox;250000000;CLP;3 dormitorios;1 baño;100 m² útiles;3 dormitorios | 1 baño | 100 m² útiles;Seminario 1512, Ñuñoa, Parque San Eugenio - Metro Ñuble, Ñuñoa;-33.458510559375;-70.62549984374999;Seminario 1512, Ñuñoa, Santiago, Chile
2025-11-29 18:15:19;Ñuñoa;casa;Ubicación Privilegiada Casa Antigua Para Renovar En Ñuñoa;105000000;CLP;3 dormitorios;1 baño;95 m² útiles;3 dormitorios | 1 baño | 95 m² útiles;Los Alerces, 1, Estadio Nacional, Ñuñoa;-33.47183;-70.5941175;Los Alerces, Ñuñoa, Santiago, Chile
2025-11-29 18:15:19;Ñuñoa;casa;Venta Casa 3 Dormitorios 1 Baño, Metro Ñuble, Ñuñoa;90000000;CLP;3 dormitorios;1 baño;57 m² útiles;3 dormitorios | 1 baño | 57 m² útiles;Los Jornaleros 1576, Ñuñoa, Estadio Nacional, Ñuñoa;-33.439522;-70.58105211052717;Los Jornaleros 1576, Ñuñoa, Santiago, Chile
2025-11-29 18:15:19;Ñuñoa;casa;Casa Pasaje Cerrado, 3 Dormitorios 2 Baños;8000;CLF;3 dormitorios;2 baños;99 m² útiles;3 dormitorios | 2 baños | 99 m² útiles;Dr. Johow, Ñuñoa, Ñuñoa;-33.46060488600999;-70.59400414593489;Dr. Johow, Ñuñoa, Santiago, Chile
2025-11-29 18:15:19;Ñuñoa;casa; 4dor/2b/patio/bodeg/antonio Varas/irarraz. (69346);6600;CLF;4 dormitorios;2 baños;104 m² útiles;4 dormitorios | 2 baños | 104 m² útiles;Sargento Luis Navarrete 1800 - 2100, Ñuñoa, Chile, Metro Monseñor Eyzaguirre, Ñuñoa;-33.452896938502654;-70.6108446815036;Sargento Luis Navarrete 1800 - 2100, Ñuñoa, Santiago, Chile
2025-11-29 18:15:19;Ñuñoa;casa;Emilia Tellez / Ortuzar;11970;CLF;4 dormitorios;2 baños;114 m² útiles;4 dormitorios | 2 baños | 114 m² útiles;Emilia Téllez 4591, Ñuñoa, Parque Botánico, Ñuñoa;-33.4411586;-70.58358820743376;Emilia Téllez 4591, Ñuñoa, Santiago, Chile
2025-11-29 18:15:19;Ñuñoa;casa;Gran Oportunidad Townhouse 3d 3b Comodidad Y Ubicación;8700;CLF;3 dormitorios;3 baños;100 m² útiles;3 dormitorios | 3 baños | 100 m² útiles;Plaza Egaña, Ñuñoa;-33.4534937;-70.570823;Plaza Egaña, Ñuñoa, Santiago, Chile
2025-11-29 18:15:19;Ñuñoa;casa;Estrella Solitaria;370000000;CLP;3 dormitorios;2 baños;132 m² útiles;3 dormitorios | 2 baños | 132 m² útiles;Estrella Solitaria 5655, 7790669 Ñuñoa, Región Metropolitana, Chile, Plaza Egaña, Ñuñoa;-33.450598250813414;-70.58087445473215;Estrella Solitaria 5655, Ñuñoa, Santiago, Chile
2025-11-29 18:15:19;Ñuñoa;casa;Casa En Venta De 5 Dormitorios (130319);12662;CLF;5 dormitorios;3 baños;164 m² útiles;5 dormitorios | 3 baños | 164 m² útiles;Pucará 3900 - 4200, Ñuñoa, Chile, Parque Botánico, Ñuñoa;-33.4461278;-70.5775797;Pucará 3900 - 4200, Ñuñoa, Santiago, Chile
2025-11-29 18:15:19;Ñuñoa;casa;Casa En Venta En Ñuñoa Cercana A Metro Los Orientales;6890;CLF;3 dormitorios;2 baños;92 m² útiles;3 dormitorios | 2 baños | 92 m² útiles;CERCANA AL METRO LOS ORIENTALES, Villa Frei, Ñuñoa;-33.47183;-70.5941175;CERCANA AL LOS ORIENTALES, Ñuñoa, Santiago, Chile
2025-11-29 18:15:19;Ñuñoa;casa;Gran Casa Inversionistas;545000000;CLP;6 dormitorios;3 baños;430 m² útiles;6 dormitorios | 3 baños | 430 m² útiles;Eduardo Castillo Velasco 815, Estadio Nacional, Ñuñoa;-33.45675007748344;-70.62278846887416;Eduardo Castillo Velasco 815, Ñuñoa, Santiago, Chile
2025-11-29 18:15:19;Ñuñoa;casa;Sector Montenegro Tobalaba;9800;CLF;3 dormitorios;2 baños;146 m² útiles;3 dormitorios | 2 baños | 146 m² útiles;Sector Montenegro Tobalaba, Amapolas, Ñuñoa;-33.4511267;-70.5863251;Sector Montenegro Tobalaba, Ñuñoa, Santiago, Chile
2025-11-29 18:15:19;Ñuñoa;casa;Casa En Venta Ñuñoa, Esquina Y Ampliación Independiente;159000000;CLP;7 dormitorios;2 baños;120 m² útiles;7 dormitorios | 2 baños | 120 m² útiles;Av. Rodrigo De Araya 3600 - 3900, Ñuñoa, Juan Gómez Millas, Ñuñoa;-33.4778167;-70.6222636;Av. Rodrigo De Araya 3600 - 3900, Ñuñoa, Santiago, Chile
2025-11-29 18:15:19;Ñuñoa;casa;Sector Colegio Calasanz;12900;CLF;5 dormitorios;3 baños;351 m² útiles;5 dormitorios | 3 baños | 351 m² útiles;Sector Colegio Calasanz, Parque Juan XXIII, Ñuñoa;-33.45896635;-70.57882163932373;Sector Colegio Calasanz, Ñuñoa, Santiago, Chile
2025-11-29 18:15:19;Ñuñoa;casa;Casa En Venta De 3 Dorm. 2 Baños En Ñuñoa;8800;CLF;3 dormitorios;2 baños;126 m² útiles;3 dormitorios | 2 baños | 126 m² útiles;Emilia Tellez / Montenegro, Metro Simón Bolivar, Ñuñoa;-33.4407318;-70.5838054;Emilia Tellez / Montenegro, Ñuñoa, Santiago, Chile
2025-11-29 18:15:19;Ñuñoa;casa;Simon Bolivar/ Hamburgo;15400;CLF;4 dormitorios;4 baños;200 m² útiles;4 dormitorios | 4 baños | 200 m² útiles;Pascual Baburizza 300 - 600, Ñuñoa, Plaza Egaña, Ñuñoa;-33.448518410281196;-70.57770447369484;Pascual Baburizza 300 - 600, Ñuñoa, Santiago, Chile
2025-11-29 18:15:19;Ñuñoa;casa;Cómoda Y Amplia Casa En Pasaje Cerrado Ñuñoa (129595);7140;CLF;3 dormitorios;3 baños;130 m² útiles;3 dormitorios | 3 baños | 130 m² útiles;Diagonal Suárez Mujica 1 - 300, Estadio Nacional, Ñuñoa;-33.458962980555555;-70.62599246944444;Diagonal Suárez Mujica 1 - 300, Ñuñoa, Santiago, Chile
2025-11-29 18:15:19;Ñuñoa;casa;Casa En Pasaje, Living Comedor, 3 Dorm 1 Baño,;90000000;CLP;3 dormitorios;1 baño;75 m² útiles;3 dormitorios | 1 baño | 75 m² útiles;Los Carpinteros 1683, Ñuñoa, Estadio Nacional, Ñuñoa;-33.468926062499996;-70.6150101625;Los Carpinteros 1683, Ñuñoa, Santiago, Chile
2025-11-29 18:15:19;Ñuñoa;casa;Casa En Venta De 3d/3b Ñuñoa;10310;CLF;3 dormitorios;3 baños;155 m² útiles;3 dormitorios | 3 baños | 155 m² útiles;Elicer Parada - Emilia Tellez, Parque Botánico, Ñuñoa;-33.441502518192294;-70.58196639916218;Elicer Parada - Emilia Tellez, Ñuñoa, Santiago, Chile
2025-11-29 18:15:19;Ñuñoa;casa;Amplia Casa En Venta Rodrigo De Araya / Quivolgo, Ñuñoa ;159000000;CLP;7 dormitorios;2 baños;140 m² útiles;7 dormitorios | 2 baños | 140 m² útiles;Av. Rodrigo De Araya 3690, Ñuñoa, Santiago, Juan Gómez Millas, Ñuñoa;-33.4731827;-70.59362815;Av. Rodrigo De Araya 3690, Ñuñoa, Santiago, Chile
2025-11-29 18:15:19;Ñuñoa;casa;Rebajada! Fantástica Y En Condominio;254000000;CLP;4 dormitorios;3 baños;115 m² útiles;4 dormitorios | 3 baños | 115 m² útiles;Diag. Ote. 5562, 7.7601e+06 - 7.7604e+06 Ñuñoa, Región Metropolitana, Chile, Diagonal Oriente, Ñuñoa;-33.44992055;-70.57300312668644;Diag. Ote. 5562, Ñuñoa, Santiago, Chile
2025-11-29 18:15:19;Ñuñoa;casa;Casa En Venta 4d 3b Mas Servicio En Ñuñoa;7980;CLF;4 dormitorios;3 baños;104 m² útiles;4 dormitorios | 3 baños | 104 m² útiles;Holanda Llegando A Simon Bolivar, Plaza Ñuñoa, Ñuñoa;-33.449840294596555;-70.60168321897282;Holanda Llegando A Simon Bolivar, Ñuñoa, Santiago, Chile
2025-11-29 18:15:19;Ñuñoa;casa;En Venta, Amplia Casa Familiar En Excelente Sector De Ñuñoa!;8200;CLF;4 dormitorios;2 baños;149 m² útiles;4 dormitorios | 2 baños | 149 m² útiles;Los Jardines 770, Santiago, Ñuñoa, Parque Juan XXIII, Ñuñoa;-33.05517705;-71.35195650280694;Los Jardines 770, Ñuñoa, Santiago, Chile
2025-11-29 18:15:19;Ñuñoa;casa;Excelente Propiedad En Sector Muy Tranquilo Y Bien Conectado;8550;CLF;3 dormitorios;2 baños;89 m² útiles;3 dormitorios | 2 baños | 89 m² útiles;La Giralda 1738, Ñuñoa, Amapolas, Ñuñoa;-33.44051045;-70.58343785998522;La Giralda 1738, Ñuñoa, Santiago, Chile
